recordedAt,seq,slot,ok,rssi,lat,lng
2026-08-12T17:22:02.158Z,88,6,true,-40,-2.2311667,-80.8623012
2026-08-12T17:22:02.170Z,88,3,true,-52,-2.2311667,-80.8623012
2026-08-12T17:22:02.180Z,88,2,false,-97,-2.2311667,-80.8623012
2026-08-12T17:22:05.398Z,89,1,false,-100,-2.2311673,-80.8623008
2026-08-12T17:22:05.432Z,89,2,false,-97,-2.2311673,-80.8623008
2026-08-12T17:22:06.480Z,89,6,true,-40,-2.231167,-80.862301
2026-08-12T17:22:06.487Z,89,3,true,-45,-2.231167,-80.862301
2026-08-12T17:22:08.356Z,90,1,false,-100,-2.2311668,-80.8623007
2026-08-12T17:22:09.952Z,90,3,true,-40,-2.2311669,-80.8623023
2026-08-12T17:22:09.956Z,90,2,false,-100,-2.2311669,-80.8623023
2026-08-12T17:22:10.158Z,90,6,true,-40,-2.2311593,-80.862303
2026-08-12T17:22:13.410Z,91,2,false,-100,-2.2311609,-80.8623024
2026-08-12T17:22:13.436Z,91,1,false,-100,-2.2311609,-80.8623024
2026-08-12T17:22:14.631Z,91,3,true,-40,-2.2311618,-80.8623036
2026-08-12T17:22:14.646Z,91,6,true,-40,-2.2311618,-80.8623036
2026-08-12T17:22:17.391Z,92,1,false,-100,-2.2311628,-80.8623028
2026-08-12T17:22:17.434Z,92,2,false,-100,-2.2311628,-80.8623028
2026-08-12T17:22:18.615Z,92,3,true,-40,-2.2311629,-80.862303
2026-08-12T17:22:18.620Z,92,6,true,-40,-2.2311629,-80.862303
2026-08-12T17:22:21.388Z,93,2,false,-100,-2.2311646,-80.8623038
2026-08-12T17:22:21.394Z,93,1,false,-100,-2.2311646,-80.8623038
2026-08-12T17:22:22.183Z,93,6,true,-40,-2.2311639,-80.8623028
2026-08-12T17:22:22.205Z,93,3,true,-40,-2.2311639,-80.8623028
2026-08-12T17:22:24.902Z,94,2,true,-40,-2.231164,-80.8623018
2026-08-12T17:22:24.916Z,94,1,false,-100,-2.231164,-80.8623018
2026-08-12T17:22:26.364Z,94,6,true,-40,-2.2311643,-80.8623018
2026-08-12T17:22:26.373Z,94,3,true,-40,-2.2311643,-80.8623018
2026-08-12T17:22:28.850Z,95,1,false,-100,-2.2311644,-80.8623011
2026-08-12T17:22:28.903Z,95,2,true,-40,-2.2311644,-80.8623011
2026-08-12T17:22:29.358Z,95,3,true,-45,-2.2311644,-80.8623015
2026-08-12T17:22:30.840Z,95,6,true,-40,-2.2311643,-80.8623009
2026-08-12T17:22:32.347Z,96,1,false,-100,-2.2311663,-80.862294
2026-08-12T17:22:33.744Z,96,3,true,-40,-2.2311672,-80.8622852
2026-08-12T17:22:33.754Z,96,2,false,-88,-2.2311672,-80.8622852
2026-08-12T17:22:34.372Z,96,6,true,-40,-2.2311679,-80.8622837
2026-08-12T17:22:36.842Z,97,1,false,-100,-2.2311688,-80.8622752
2026-08-12T17:22:37.772Z,97,2,false,-100,-2.2311698,-80.8622762
2026-08-12T17:22:37.786Z,97,3,true,-40,-2.2311698,-80.8622762
2026-08-12T17:22:38.428Z,97,6,true,-40,-2.2311701,-80.8622772
2026-08-12T17:22:40.766Z,98,1,false,-100,-2.2311702,-80.8622704
2026-08-12T17:22:42.214Z,98,3,true,-40,-2.2310884,-80.8619923
2026-08-12T17:22:42.228Z,98,6,true,-40,-2.2310884,-80.8619923
2026-08-12T17:22:42.233Z,98,2,false,-100,-2.2310884,-80.8619923
2026-08-12T17:22:45.416Z,99,2,false,-100,-2.231002,-80.8617865
2026-08-12T17:22:45.423Z,99,1,false,-100,-2.231002,-80.8617865
2026-08-12T17:22:46.044Z,99,6,true,-40,-2.230998,-80.8617759
2026-08-12T17:22:46.050Z,99,3,true,-45,-2.230998,-80.8617759
2026-08-12T17:22:49.244Z,100,2,false,-100,-2.2309857,-80.8617534
2026-08-12T17:22:49.265Z,100,1,false,-100,-2.2309857,-80.8617534
2026-08-12T17:22:50.247Z,100,3,true,-40,-2.2309808,-80.8617604
2026-08-12T17:22:50.256Z,100,6,true,-49,-2.2309808,-80.8617604
2026-08-12T17:22:53.395Z,101,2,false,-100,-2.2310967,-80.8615642
2026-08-12T17:22:53.400Z,101,1,false,-100,-2.2310967,-80.8615642
2026-08-12T17:22:54.598Z,101,3,true,-40,-2.2310927,-80.8615379
2026-08-12T17:22:54.604Z,101,6,true,-45,-2.2310927,-80.8615379
2026-08-12T17:22:57.427Z,102,1,false,-100,-2.2310878,-80.8614858
2026-08-12T17:22:57.470Z,102,2,false,-100,-2.2310878,-80.8614858
2026-08-12T17:22:58.647Z,102,6,true,-45,-2.2310867,-80.8614786
2026-08-12T17:22:58.654Z,102,3,true,-45,-2.2310867,-80.8614786
2026-08-12T17:23:00.312Z,103,1,false,-100,-2.231086,-80.8614748
2026-08-12T17:23:01.505Z,103,3,true,-40,-2.2310864,-80.8614737
2026-08-12T17:23:01.511Z,103,2,false,-100,-2.2310864,-80.8614737
2026-08-12T17:23:02.668Z,103,6,true,-45,-2.2310859,-80.8614729
2026-08-12T17:23:05.271Z,104,2,false,-100,-2.2310858,-80.8614658
2026-08-12T17:23:05.306Z,104,1,false,-100,-2.2310858,-80.8614658
2026-08-12T17:23:06.052Z,104,3,true,-40,-2.2310863,-80.8614681
2026-08-12T17:23:06.057Z,104,6,true,-45,-2.2310863,-80.8614681
2026-08-12T17:23:09.426Z,105,2,false,-100,-2.2310867,-80.861463
2026-08-12T17:23:09.431Z,105,1,false,-100,-2.2310867,-80.861463
2026-08-12T17:23:10.685Z,105,6,true,-40,-2.2310861,-80.8614603
2026-08-12T17:23:10.695Z,105,3,true,-40,-2.2310861,-80.8614603
2026-08-12T17:23:13.155Z,106,2,false,-100,-2.2310939,-80.8614523
2026-08-12T17:23:13.167Z,106,1,false,-100,-2.2310939,-80.8614523
2026-08-12T17:23:14.626Z,106,6,false,-97,-2.2310953,-80.8614521
2026-08-12T17:23:14.634Z,106,3,true,-40,-2.2310953,-80.8614521
2026-08-12T17:23:17.448Z,107,1,false,-100,-2.2310991,-80.8614599
2026-08-12T17:23:17.481Z,107,2,false,-100,-2.2310991,-80.8614599
2026-08-12T17:23:18.668Z,107,3,true,-40,-2.2311027,-80.8614659
2026-08-12T17:23:18.695Z,107,6,false,-100,-2.2311027,-80.8614659
2026-08-12T17:23:21.380Z,108,2,false,-100,-2.2311055,-80.8614659
2026-08-12T17:23:21.389Z,108,1,false,-100,-2.2311055,-80.8614659
2026-08-12T17:23:22.736Z,108,6,false,-100,-2.2311055,-80.8614661
2026-08-12T17:23:22.743Z,108,3,true,-40,-2.2311055,-80.8614661
2026-08-12T17:23:25.434Z,109,1,false,-100,-2.2311107,-80.8614651
2026-08-12T17:23:25.444Z,109,2,false,-100,-2.2311107,-80.8614651
2026-08-12T17:23:27.235Z,109,6,false,-100,-2.2311212,-80.8614726
2026-08-12T17:23:27.247Z,109,3,true,-40,-2.2311212,-80.8614726
2026-08-12T17:23:29.845Z,110,2,false,-100,-2.2311283,-80.8614801
2026-08-12T17:23:29.856Z,110,1,false,-100,-2.2311283,-80.8614801
2026-08-12T17:23:29.861Z,110,3,true,-40,-2.2311283,-80.8614801
2026-08-12T17:23:32.233Z,110,6,false,-100,-2.2311289,-80.861473
2026-08-12T17:23:33.430Z,111,2,false,-100,-2.2311286,-80.8614726
2026-08-12T17:23:33.456Z,111,1,false,-100,-2.2311286,-80.8614726
2026-08-12T17:23:33.996Z,111,3,true,-40,-2.2311284,-80.8614729
2026-08-12T17:23:35.267Z,111,6,false,-100,-2.2311283,-80.8614722
2026-08-12T17:23:36.388Z,112,1,false,-100,-2.2311283,-80.8614718
2026-08-12T17:23:37.633Z,112,3,true,-45,-2.2311281,-80.8614713
2026-08-12T17:23:37.699Z,112,2,false,-100,-2.2311281,-80.8614713
2026-08-12T17:23:39.399Z,112,6,false,-100,-2.23113,-80.8614661
2026-08-12T17:23:41.423Z,113,2,false,-100,-2.2311499,-80.8614446
2026-08-12T17:23:41.439Z,113,1,false,-100,-2.2311499,-80.8614446
2026-08-12T17:23:42.662Z,113,3,true,-40,-2.2311785,-80.8614234
2026-08-12T17:23:42.705Z,113,6,false,-100,-2.2311785,-80.8614234
2026-08-12T17:23:45.432Z,114,2,false,-100,-2.2311869,-80.8614237
2026-08-12T17:23:45.442Z,114,1,false,-100,-2.2311869,-80.8614237
2026-08-12T17:23:46.658Z,114,3,true,-40,-2.2311878,-80.8614247
2026-08-12T17:23:46.698Z,114,6,false,-100,-2.2311878,-80.8614247
2026-08-12T17:23:48.882Z,115,1,false,-100,-2.2311906,-80.8614218
2026-08-12T17:23:49.506Z,115,2,false,-100,-2.2311908,-80.8614216
2026-08-12T17:23:49.514Z,115,3,true,-40,-2.2311908,-80.8614216
2026-08-12T17:23:50.451Z,115,6,false,-100,-2.2311906,-80.8614212
